,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Dance Monkey","Tones And I",3519715,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2,"Ti volevo dedicare (feat. J-AX & Boomdabash)","Rocco Hunt",2748947,https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M
3,"Pookie (feat. Capo Plaza) - Remix","Aya Nakamura",2411262,https://open.spotify.com/track/6h5nbfvIJHRNH3oGrNWJwn
4,"Una volta ancora (feat. Ana Mena)","Fred De Palma",1976413,https://open.spotify.com/track/6swHvavSroD4ur3Q18MjYz
5,"Non Avere Paura","Tommaso Paradiso",1944533,https://open.spotify.com/track/1qMx707PFdFXdwLvcUTNz3
6,Chiasso,Random,1923630,https://open.spotify.com/track/4UJoAdTMnqxQHKWKLLQpvK
7,Bossoli,Shiva,1875131,https://open.spotify.com/track/5mn8bU8IjYqr8ZqTDmLtSO
8,Barrio,Mahmood,1720918,https://open.spotify.com/track/1MCSc1ZxlwV5muFXKocAnW
9,"Twerk (con Boro Boro)",MamboLosco,1707933,https://open.spotify.com/track/4jiCUUfjuJoG03gnw3jj1r
10,"Gigolò (feat. Sfera Ebbasta & Capo Plaza)",Lazza,1677284,https://open.spotify.com/track/4KilYheWwxakB1L43ECTeP
11,"Cin Cin",Alfa,1471752,https://open.spotify.com/track/0EThQdS5hqhByp2CLttKin
12,"RITMO (Bad Boys For Life)","Black Eyed Peas",1442398,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
13,Lento,"Boro Boro",1395707,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl
14,"SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta)",Marracash,1317529,https://open.spotify.com/track/020wG4EHTwBy5h2rbpxqvK
15,"LOVE BANDANA",Ketama126,1304292,https://open.spotify.com/track/15hXSWGLcvtUZLtzCY7E0Q
16,"Piccola Stella",Ultimo,1232984,https://open.spotify.com/track/6sLBJkMyZIkGevtpYgeotT
17,"Fuori E Dentro (feat. tha Supreme)",Gemitaiz,1224045,https://open.spotify.com/track/34UHhwlly3SHryWuVfMOJm
18,"Mon Fre - feat. Emis Killa",Shiva,1195972,https://open.spotify.com/track/4dDMgEj5GpBTI1lvVlYPu7
19,SCACCIACANI,Ketama126,1140657,https://open.spotify.com/track/1T4Q9sLfxlFP4EMvedo8p3
20,"Non sto più in zona",Shiva,1136571,https://open.spotify.com/track/2PQuj6TMxl5hcgMG30e2Ij
21,Memories,"Maroon 5",1107710,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
22,"Dove e quando","Benji & Fede",1104506,https://open.spotify.com/track/5XM7tx8ovQ9UrYqUowW1AK
23,"MI AMI O NO (feat. Capo Plaza)",Giaime,1104498,https://open.spotify.com/track/2UsAeEA2JH7kKSOflP23zY
24,Bassotto,"Dark Polo Gang",1092821,https://open.spotify.com/track/0uwW1Duv6xlk2bNutlc7tu
25,"La tua canzone",Coez,1050362,https://open.spotify.com/track/4Z43nMEiOiNeDrqu2BN0JD
26,"Margarita (con Marracash)",Elodie,1040480,https://open.spotify.com/track/3qBtltssunsFuzn6DxXI0b
27,"Na Na Na",Holden,1021131,https://open.spotify.com/track/3arKLum0IMREFOSq3OkpaF
28,"YOSHI (feat. Fabri Fibra) - prod. Strage",MACHETE,1005272,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx
29,Rossetto,Random,997664,https://open.spotify.com/track/4nWtDExgGzlOQwxmp5JjUT
30,Bandito,"Enzo Dong",983237,https://open.spotify.com/track/0c6mLXIsBWgwAAqkagxY5w
31,Lalala,Y2K,973230,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
32,"La hit dell'estate",Shade,957024,https://open.spotify.com/track/443cnFF139Ql85enXOTWEu
33,"Non Ci Sto (con Marracash & Carl Brave)",Shablo,931942,https://open.spotify.com/track/5stH9hqpR941AmiJ9tVzrN
34,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)","Charlie Charles",915082,https://open.spotify.com/track/45zJRuzK9e6AO527NOW7Fy
35,FIORI,Giaime,883545,https://open.spotify.com/track/500c6DLy4ag8gFAnkuzTxP
36,"APPARTENGO - Il sangue (feat. Massimo Pericolo)",Marracash,883135,https://open.spotify.com/track/2tpfOljBdskx8G331TjRps
37,"Mambo Salentino",Boomdabash,882938,https://open.spotify.com/track/7piIo15vVy3ULGXSpFs5xc
38,"QUALCOSA IN CUI CREDERE - Lo scheletro (feat. Guè Pequeno)",Marracash,858450,https://open.spotify.com/track/39hRcGieqFaKfZ7LN91Vy5
39,Arrogante,Irama,849270,https://open.spotify.com/track/14lgKkkbNsJl9fItqnEfpV
40,"Duemila volte","Marco Mengoni",844788,https://open.spotify.com/track/6IYrpbDnFljm6QSj1KGuZD
41,Señorita,"Shawn Mendes",842491,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
42,"YOSHI (feat. tha Supreme, Fabri Fibra & Capo Plaza) - prod. Strage [Remix]",MACHETE,841814,https://open.spotify.com/track/0VU34EBWTAlHVIZE3aWlZA
43,"QUELLI CHE NON PENSANO - Il cervello (feat. Coez)",Marracash,834799,https://open.spotify.com/track/6l1Jnqfu7GAOV4MDgA2bNP
44,Limousine,"Enzo Dong",832200,https://open.spotify.com/track/1wsPCG4bBSdkNYeeii44i8
45,Wanderlust!,Alfa,825461,https://open.spotify.com/track/5XGRcuFaRKIGd7ruTiJCUj
46,Circles,"Post Malone",813950,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
47,China,"Anuel AA",813721,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
48,"BODY PARTS - I denti",Marracash,812793,https://open.spotify.com/track/4WOXQYfq3fYVRMcaXuHBAD
49,"Look Back at It (feat. CAPO PLAZA)","A Boogie Wit da Hoodie",787958,https://open.spotify.com/track/34Jnbbi34tPtYdutY5Pd6G
50,JAMBO,"Takagi & Ketra",774590,https://open.spotify.com/track/4H5arInh2BLVz94mIibTrv
51,"Come Mai (feat. Franco126)","Fabri Fibra",773190,https://open.spotify.com/track/0EwUmQctZ3I0BXtZqkAaMU
52,"HIGHEST IN THE ROOM","Travis Scott",769555,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
53,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,761775,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
54,"SPORT - I muscoli (feat. Luchè)",Marracash,755725,https://open.spotify.com/track/3HVm4g9bZHo0aMsjzGS7Ro
55,"È sempre bello",Coez,732426,https://open.spotify.com/track/6IdiuMw1FSAvU3e6bgWQVX
56,"Cracovia, Pt. 3","Il Tre",725223,https://open.spotify.com/track/18dt6tNw8hpNUdthOJf0lI
57,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",721233,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
58,"Someone You Loved","Lewis Capaldi",718398,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
59,"Beautiful People (feat. Khalid)","Ed Sheeran",696782,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
60,"Nisciun' (feat. Geolier)","Rocco Hunt",689362,https://open.spotify.com/track/6nUJr7wd4hiPBLjC8Db2Cr
61,"Polo nord - C+N Progressive Mix","Massimo Pericolo",685805,https://open.spotify.com/track/1Wbc0N0X1zkFqnKGcj8Quh
62,"Yacht (feat. Luchè)",Geolier,682408,https://open.spotify.com/track/780Drm5O3LVEktpgca0IVr
63,"Una canzone che non so",Gazzelle,678726,https://open.spotify.com/track/6pDqB2dlzxB2i9Inu4h3wC
64,"Piece Of Your Heart",MEDUZA,675291,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
65,"MARYLEAN (feat. Marracash) - prod. Low Kidd",MACHETE,665920,https://open.spotify.com/track/28fRkU3vhqAJdl9i9458pQ
66,"Dio perdona io no","Enzo Dong",665010,https://open.spotify.com/track/1KCxYYZsr1tLRtPVOVOTHo
67,"Lose You To Love Me","Selena Gomez",663852,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
68,"NON SONO MARRA - La pelle (feat. Mahmood)",Marracash,659449,https://open.spotify.com/track/0pl6P6vTEB9pNABaD53SgS
69,"Veleno 7",Gemitaiz,655005,https://open.spotify.com/track/2jkIbZ43eH3rM1yro2Ojzh
70,"CRUDELIA - I nervi",Marracash,650754,https://open.spotify.com/track/1OeIJITrlUR4qss2kywMEn
71,"BRAVI A CADERE - I polmoni",Marracash,646987,https://open.spotify.com/track/4SpV49wwekArulAVjEez3i
72,Cenere,Nashley,628835,https://open.spotify.com/track/45xyKCey4BM3fMeFEsF1Hp
73,"HO PAURA DI USCIRE 2 - prod. Mace",MACHETE,624656,https://open.spotify.com/track/0nFCpnM7nistUWXRZpzOWM
74,"POCO DI BUONO - Il fegato",Marracash,617891,https://open.spotify.com/track/4ykwdc532KqgY4z8CJcUwO
75,"Esagono (feat. Salmo)",Gemitaiz,617739,https://open.spotify.com/track/0Rsfm3UqHkNzKsb6L0Yz3Y
76,"Rondini Al Guinzaglio",Ultimo,607896,https://open.spotify.com/track/1jhHPnmgZepKU8qX4VhRZ0
77,"Accetto Miracoli","Tiziano Ferro",596781,https://open.spotify.com/track/22wcpWIq8EUqcFoF6wD0gg
78,"MADAME - L'anima (feat. Madame)",Marracash,596315,https://open.spotify.com/track/2wL96n9ToLGhekNTFrPhxj
79,Narcos,Geolier,595585,https://open.spotify.com/track/1BdmcsFAODQR4x7eiOuRVf
80,"Colpo Grosso",SNIK,594718,https://open.spotify.com/track/4lCwnBZurX0OIqMKBOHRlS
81,"Senz E Me",Geolier,580613,https://open.spotify.com/track/35tcdhST5fj8WlVleES9Dy
82,"GANG (feat. Geolier)","Samurai Jay",571873,https://open.spotify.com/track/2Yd6hF9rBSibtF4hlcnBEw
83,"48H (feat. Sfera Ebbasta)",Izi,567082,https://open.spotify.com/track/05mrU7mN3c1822bpY58UBC
84,"Il tuo profumo","Fred De Palma",566620,https://open.spotify.com/track/0sqbGUEecNagMilnntIsuZ
85,Polynesia,Gazzelle,561837,https://open.spotify.com/track/25TCZo7eBtTY9MfijFLvcd
86,"Ostia Lido",J-AX,561054,https://open.spotify.com/track/2J9TGb5CRT4omfAgnKmXn5
87,Rozzi,Paky,560372,https://open.spotify.com/track/3Y00k9cPoW8BnJesUEFoWn
88,"Street Advisor (feat. Noyz Narcos, Marracash & Capo Plaza)","Night Skinny",553183,https://open.spotify.com/track/6uUpssCxQaQWrlx869314b
89,"Attraverso Me (feat. Luchè)","Night Skinny",551519,https://open.spotify.com/track/3zxZa44T41BWejPmrzY819
90,"DA BUTTARE - Il ca**o",Marracash,546351,https://open.spotify.com/track/2auOwPOpAxhGmJfIaxS0kQ
91,"Rip RMX (feat. Shiva)","Side Baby",543306,https://open.spotify.com/track/7xwOv1FJd8iqnCoj3BDjpV
92,90MIN,Salmo,543156,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6
93,"I Tuoi Particolari",Ultimo,538534,https://open.spotify.com/track/0psAGFzUF64N2Ae4gMExzu
94,"Nuovi euro","Enzo Dong",535049,https://open.spotify.com/track/4wUVz61XO13ECTJAZFsqc3
95,m8nstar,"tha Supreme",532608,https://open.spotify.com/track/5Aw0QmDZJZID69ZcTvEzXI
96,"Per Un Milione",Boomdabash,532448,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w
97,"LA MIA ULTIMA STORIA",AIELLO,528984,https://open.spotify.com/track/5JYMRX7TnPrEYkmwKOMmVD
98,Piove,Nayt,524562,https://open.spotify.com/track/0EMhBAtDSKQ4NBT6tgmcY7
99,Pianeti,Ultimo,523623,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW
100,"Stay Away (feat. Ketama126, Side Baby & Franco126)","Night Skinny",520198,https://open.spotify.com/track/6oZJl2T2hdHnMYcZR6VJGb
101,"So cosa fare","Capo Plaza",520088,https://open.spotify.com/track/2bN0p91LZmBKmgmpIGu5RI
102,"Sorriso (Milano Dateo)","Calcutta ",519279,https://open.spotify.com/track/6Rg0AJvt1xa4hR2QH2fUhb
103,"G.O.A.T. - Il cuore",Marracash,514605,https://open.spotify.com/track/50c3vq2uUkSV8QrcbcPWW3
104,"bad guy","Billie Eilish",512748,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
105,Playa,"Baby K",510575,https://open.spotify.com/track/7bBIBrSmHvdMlTC7b9p8Vq
106,Amici,"Massimo Pericolo",507548,https://open.spotify.com/track/7aVX95NjONZszSeb8vJZF3
107,"Nuova Registrazione 402 - prod. tha Supreme","Mara Sattei",505079,https://open.spotify.com/track/6R8lW71NRY2DMLenshmWPS
108,"Stringimi Più Forte","Giordana Angi",504030,https://open.spotify.com/track/3L1uLi5dUwHXyPr1qdFTOS
109,"Vita paranoia",Gazzelle,503991,https://open.spotify.com/track/4OnmVQMW9Eb9dpXjRLbjm0
110,"Testa tra le nuvole, Pt. 1",Alfa,502057,https://open.spotify.com/track/4q6Cq4aLWeg3fr6ywhJ9dC
111,Domenica,Coez,501047,https://open.spotify.com/track/2tVNMtgZ2CQpTx7vgcuTkL
112,"Prometto (feat. Rkomi & Luchè)","Night Skinny",499123,https://open.spotify.com/track/35DgCphwTxRkI2jUec0mWA
113,"Mc Drive (feat. Shiva)",MamboLosco,494381,https://open.spotify.com/track/6a2Xgy3nTIHI37bj5RIKqx
114,"Buonanotte Amò","Rocco Hunt",493773,https://open.spotify.com/track/0G9rMKBc4l9Knfd1Sw1cdi
115,"LA PROVA DEL CUOCO","FSK SATELLITE",491933,https://open.spotify.com/track/6VPcfYrO6oSYbEg6HTncDo
116,"I Don't Care (with Justin Bieber)","Ed Sheeran",489779,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
117,"Lascia Un Segno (feat. Ernia & Rkomi)","Fabri Fibra",485133,https://open.spotify.com/track/10A4keSIhCWBSfPXaSuBlu
118,"Senza Di Me (feat. Venerus & Franco126)",Gemitaiz,484139,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
119,"oh 9od","tha Supreme",479946,https://open.spotify.com/track/0UuqwLM3UFmwcXSJgfFHvr
120,"Sale (feat. Shari)","Benji & Fede",477580,https://open.spotify.com/track/6lWKO0d9288UeeOfVBTCo7
121,ARSENICO,AIELLO,469822,https://open.spotify.com/track/242fdwNbwYn2MAnKTD7Xcl
122,"7 miliardi","Massimo Pericolo",469041,https://open.spotify.com/track/67vjEOTkBppbVLUUq5mEJz
123,"Fiori (feat. Marracash & Guè Pequeno)",Gemitaiz,466865,https://open.spotify.com/track/0zlAKx6NDKKGWjWJE1AX1S
124,"MELISSA P","FSK SATELLITE",460801,https://open.spotify.com/track/6Dc0dVdO1xJmEOadnhyPcS
125,"La Tua Futura Ex Moglie","Willie Peyote",459654,https://open.spotify.com/track/6LSw5icZcKVNBfdbDJbFsU
126,"Vivere Tutte Le Vite - con Carl Brave",Elisa,459211,https://open.spotify.com/track/7l56nY7NMP1QDdWvRdJmmg
127,1990,"Achille Lauro",458459,https://open.spotify.com/track/40vSLe0L3uOrK3tRTw9KYJ
128,"Karate (feat. Mahmood)",Gemitaiz,457701,https://open.spotify.com/track/2OtQyoZSL78nBC4mUUKMav
129,Mademoiselle,"Sfera Ebbasta",456846,https://open.spotify.com/track/2aPnpV1hT7l3eP10uSGK6c
130,"Vogl Sul A Te",Geolier,456338,https://open.spotify.com/track/4JajIgqHJAV0Neboj76fqG
131,"Uno squillo","Capo Plaza",455661,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN
132,"Lose Control",MEDUZA,455091,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
133,"GRETA THUNBERG - Lo stomaco (feat. Cosmo)",Marracash,453555,https://open.spotify.com/track/38VKvSaq4ic5k5zCHshjMo
134,Girasole,"Cicco Sanchez",450890,https://open.spotify.com/track/0PpNhRMNC25MctQXmWCEdZ
135,"Cascare nei tuoi occhi",Ultimo,449603,https://open.spotify.com/track/60oJSn5MTG2VNvCJKwd65M
136,"Ride It",Regard,449134,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
137,"Se Ti Potessi Dire","Vasco Rossi",446328,https://open.spotify.com/track/26suYTN6ykKC5sxgY1qWUo
138,"Follow God","Kanye West",441136,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h
139,"TUTTO QUESTO NIENTE - Gli occhi",Marracash,438868,https://open.spotify.com/track/5Lwin5QMDUiC5W39iJ6nsi
140,"2% (feat. Frah Quintale)","Guè Pequeno",438095,https://open.spotify.com/track/5ODlTG5qxhCsC05E36Rv25
141,"Fuoco e benzina","Emis Killa",434953,https://open.spotify.com/track/4Fs1sEg9Mwn6vykFD89xvc
142,Settembre,Gazzelle,434342,https://open.spotify.com/track/3Y6a1igVVdd43NmkUdwHFp
143,Bingo,"Enzo Dong",428991,https://open.spotify.com/track/5wtGESjXVnFVkwqrbM74xe
144,"NO SPIE","FSK SATELLITE",428121,https://open.spotify.com/track/2TxDcppMX95JQv9WB5rtuB
145,"D'estate non vale (feat. Ana Mena)","Fred De Palma",428065,https://open.spotify.com/track/5IbiQAbMBe5T2K67mCAIx3
146,"Na Catena",Geolier,425735,https://open.spotify.com/track/12gNE8w6BUThTpxG5scIad
147,"hot girl bummer",blackbear,425586,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
148,"Stamm Fort (feat. Sfera Ebbasta)",Luche,423346,https://open.spotify.com/track/7iTTQvztpfrDneVSX9IGBD
149,"Adicto (with Anuel AA & Ozuna)",Tainy,422744,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
150,"Dalle vele","Enzo Dong",417543,https://open.spotify.com/track/2CrdX9s6AZiv6zAdILIn9B
151,"Non Abbiamo Età",Luche,417536,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3
152,"Allenamento #2","Capo Plaza",417229,https://open.spotify.com/track/3RsSxNSorUqe9K4qEGTlGC
153,Loco,"Lele Blade",416559,https://open.spotify.com/track/7hgyYHFOV2qrSub0hoezte
154,"Maradona y Pelé",Thegiornalisti,415234,https://open.spotify.com/track/3xALgUxUFNYIrbMew1sbnC
155,"Mancavi tu","Peppe Soks",411589,https://open.spotify.com/track/21EqFEy8L8Db6aaPmIQd9E
156,"Hold Me While You Wait","Lewis Capaldi",404734,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM
157,"Novità (feat. Rkomi, Ernia & Tedua)","Night Skinny",404011,https://open.spotify.com/track/0hkY6Je3FYVPCCLZNtPKhH
158,"Te quiero","Enzo Dong",401297,https://open.spotify.com/track/4kXTUBUlHZLk4joubMBGv1
159,"AK 47","Enzo Dong",400838,https://open.spotify.com/track/6tUKbv9dGPNbt1WdDpZ3CL
160,"Amo Ma Chi T Sap (feat. MV Killa & Guè Pequeno)",Geolier,398764,https://open.spotify.com/track/57Ae6GvuVqepP8iTqWjzep
161,"DOPPIOGANG - prod. tha Supreme",MACHETE,398390,https://open.spotify.com/track/2nKUtJ6G05qVViRaXkXWQZ
162,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",395622,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
163,"Yo x Ti, Tu x Mi",ROSALÍA,395391,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
164,"Ti dedico il silenzio",Ultimo,394841,https://open.spotify.com/track/6GLmGfALwjzCaOiHwgfU7g
165,"JEANS STRAPPATI (feat. Fabri Fibra)",Ketama126,393104,https://open.spotify.com/track/0ykylQreeexYSwEk3pkuCy
166,"Money Rain","Boro Boro",389599,https://open.spotify.com/track/1f1mvHcJwPPponfS45uRp1
167,"Friday Night","Burak Yeter",387313,https://open.spotify.com/track/2cTpSgAZ0nhIHBWdXsXnh6
168,Brivido,"Guè Pequeno",381238,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
169,"Catrame (feat. Tedua)",Lazza,372685,https://open.spotify.com/track/5qbVso0dAtoI2gFhj7V8oG
170,"MAMMASTOMALE (feat. Salmo) - prod. Dade",MACHETE,372582,https://open.spotify.com/track/5nFX29WZIulql4m4ic0KRw
171,"Come No",Shiva,372111,https://open.spotify.com/track/2CI18uKNu7wcXmHNYyGosK
172,Orphans,Coldplay,371586,https://open.spotify.com/track/6muOWhMh7Tf0UFUtMDBhUR
173,"NO WAY (feat. Nitro) - prod. Low Kidd",MACHETE,370677,https://open.spotify.com/track/2gUn6S1SuuXK0BvypPKnir
174,Spotify,"Enzo Dong",369103,https://open.spotify.com/track/3jw3pIlyd4Y3CIc1EkndWu
175,"Que Calor (with J Balvin & El Alfa)","Major Lazer",366906,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
176,"La musica non c'è",Coez,363112,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
177,Panamera,NDG,362542,https://open.spotify.com/track/0Zvdpp7GLZYT3OVtx4myHl
178,"LUNA E SOLE - prod Low Kidd",Zoda,360449,https://open.spotify.com/track/7J7vMP45n2p33jimaHO8iK
179,"Tutto apposto (feat. Capo Plaza)",Philip,360061,https://open.spotify.com/track/1E5m92fn5c92TUH6NP7HDX
180,Ipocondria,Ultimo,359085,https://open.spotify.com/track/6YrDRkcDktxgsPcH8x77xm
181,Criminali,"Massimo Pericolo",358910,https://open.spotify.com/track/10OOf16lljBQV1cEeX7ZOM
182,"Sogni appesi",Ultimo,356767,https://open.spotify.com/track/2HgBmx6tfhRO417ahshpeQ
183,Ransom,"Lil Tecca",356456,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
184,"Domani ci passa",Ludwig,352931,https://open.spotify.com/track/3elLXGwE5zaREuOzWdlRJ2
185,Ouver2re,Lazza,351644,https://open.spotify.com/track/5c591Ck7sCY0jqsBZgQayy
186,Autostima,PSICOLOGI,345657,https://open.spotify.com/track/5qf1k7zubHxjR3uinHmIKg
187,"Cos'è l'amore (feat. Franco Califano)","Don Joe",343983,https://open.spotify.com/track/1UpP7aPDapP71MYrTQ8yTU
188,Soldi,Mahmood,342752,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3
189,"Stanza Singola (feat. Tommaso Paradiso)",Franco126,342001,https://open.spotify.com/track/23hpOtox5sIuRqVBVVJxsO
190,"How Do You Sleep?","Sam Smith",339986,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
191,"Porto Cervo",Lazza,336631,https://open.spotify.com/track/7imppCsqBzOEkpqm1jXCZP
192,"Corazón Morado (feat. Sfera Ebbasta)","Elettra Lamborghini",336488,https://open.spotify.com/track/6stctriNY7UC7KyHcG7ZBH
193,"C'est la vie","Achille Lauro",336476,https://open.spotify.com/track/6qrzETcLAmhkNW5PbkwcJI
194,Guai,Shiva,335737,https://open.spotify.com/track/2nRWqhOJRXt2vV30xXrNVy
195,"Mattoni (feat. Noyz Narcos, Shiva, Speranza, Guè Pequeno, Achille Lauro, Geolier, Lazza, Ernia, Side Baby & Taxi B)","Night Skinny",332884,https://open.spotify.com/track/6zbNaPbHWsB6V3rNhn3dPx
196,"Dallo psicologo","Enzo Dong",332331,https://open.spotify.com/track/3mPivIYtcoo4yAw4smbrmX
197,"Quanto freddo fa",Nashley,331266,https://open.spotify.com/track/0gFpaf1YGFOwFy5DZGYuzx
198,"O' Rass","Enzo Dong",327986,https://open.spotify.com/track/2DCMhnvD4cumq0NZeBso2P
199,"1969 (feat. Boss Doms & Frenetik&Orang3)","Achille Lauro",326882,https://open.spotify.com/track/5fpddhtBYcQsRu2d4vJf1Q
200,"STAR WARS - prod. Young Miles - Crookers x Nic Sarno",MACHETE,325731,https://open.spotify.com/track/2umL0eO9N7iNxDay6i2rVi
